Timestamp,Accelerometer [X],Accelerometer [Y],Accelerometer [Z],Linear Accel. [X],Linear Accel. [Y],Linear Accel. [Z],Gyroscope [X],Gyroscope [Y],Gyroscope [Z],Euler [X],Euler [Y],Euler [Z],Mag [X],Mag [Y],Mag [Z]
118778,9.5,1.82,1.47,-0.09,0.53,-0.07,0.02,-0.04,-0.02,355.19,78.06,-39.94,-15.88,18.5,9.06
119323,9.49,0.86,1.55,-0.12,-0.29,0.04,0.02,0.01,-0.04,354.19,78.75,-37.44,-16.25,19.19,8.5
119863,9.56,1.15,1.95,-0.03,-0.12,0.38,-0.02,0,0.02,354.31,78.06,-38.88,-16,18.06,7.75
120402,9.51,1.74,1.49,-0.08,0.48,-0.08,0.07,-0.02,-0.02,354.75,78,-38.81,-15.75,18.06,8.75
120942,9.45,0.03,1.97,-0.13,-1.16,0.35,-0.05,0.02,0,353.94,78.06,-36.31,-16.25,18.69,7.75
121485,9.54,1.47,1.78,-0.02,0.06,0.17,0.01,0,0.04,355.06,77.37,-40.94,-17.5,18.25,8.06
122029,9.49,0.7,1.32,-0.11,-0.41,-0.25,0.04,-0.03,-0.05,354.25,78.62,-35.13,-16.37,18.19,9.06
122569,9.57,2.09,1.57,0.03,0.61,0.06,-0.14,-0.07,-0.01,358.31,76.69,-45.69,-16.37,15.75,9.69
123109,9.54,0.6,1.27,-0.09,-0.65,0,0.02,0.05,0.03,355.94,79.37,-44.44,-16.56,16.37,10.38
123646,9.51,2.17,1.55,-0.04,0.63,0.01,-0.02,-0.02,0,357.25,77.06,-45.38,-17,16.25,8.69
124189,9.53,0.88,1.49,-0.04,-0.26,0.03,-0.02,0.01,-0.04,354.94,78.56,-38.63,-17,24.87,11.88
124731,9.52,1.72,1.83,-0.04,0.26,0.27,0.01,-0.04,0.04,356.38,77.44,-43.38,-17.37,24.19,10.88
125272,9.54,1.51,1.13,-0.03,0.05,-0.29,-0.02,0.02,-0.02,356.31,78.44,-43.5,-16.06,23.75,12.5
125810,9.56,1.24,1.97,-0.02,-0.15,0.43,0.01,-0.01,0.02,355.69,77.75,-42.13,-16.06,23.75,11.88
126352,9.54,1.77,1.32,-0.05,0.37,-0.13,0.05,0.01,0,356.69,78.12,-43.75,-17.37,23.5,12.38
126892,9.52,1.19,1.8,-0.04,-0.17,0.18,-0.02,-0.02,-0.01,355.69,77.5,-40.19,-16.25,24.06,11.5
127435,9.58,1.46,1.03,-0.05,-0.05,-0.4,-0.02,0,0.02,357.13,78.19,-45.38,-17,23.19,12.56
127977,9.52,1.48,1.9,-0.05,0.09,0.33,-0.02,-0.02,-0.01,355.88,77.62,-41.5,-16.56,23.69,11.56
128520,9.53,1.24,1.41,-0.05,-0.13,-0.05,-0.01,0,0,356.31,78.06,-43.19,-16.06,22.56,12.88
129058,9.53,1.6,1.6,-0.04,0.14,0.08,0,-0.01,0.01,356.5,77.56,-43.75,-16.06,23.25,11.19
129601,9.56,1.26,1.53,-0.03,-0.11,0.05,0,0,0,356.06,78.06,-43.13,-15.75,23.69,11.19
130145,9.49,1.54,1.62,-0.08,0.1,0.11,0,-0.02,0.02,356.25,77.69,-43.44,-16.5,23.69,12.25
130688,9.53,1.28,1.44,-0.06,-0.09,-0.02,0.01,0,-0.01,356,78.06,-43.19,-16.06,24.37,12.25
131230,9.52,1.49,1.6,-0.06,0.08,0.08,0.01,-0.01,0.01,355.88,77.75,-42.94,-15.75,24.06,12.19
131770,9.56,1.38,1.4,-0.02,0.02,-0.07,-0.03,-0.01,-0.01,355.88,78.12,-42.63,-16.5,24.37,11.75
132311,9.54,1.35,1.79,-0.03,-0.02,0.25,0.01,0,0,355.56,77.81,-41.63,-15.75,24.06,11.69
132851,9.59,1.29,1.42,0,-0.07,-0.07,-0.02,0,0.01,355.75,78,-42.44,-16.19,22.87,10.88
133397,9.52,1.49,1.67,-0.06,0.11,0.14,-0.01,-0.02,0,355.56,77.87,-41.75,-16.56,24.25,11.56
133939,9.55,1.32,1.56,-0.03,-0.03,0.06,0.02,0,0,355.69,78.06,-42.31,-16.19,23.19,11.5
134477,9.52,1.49,1.48,-0.05,0.1,-0.03,0.01,-0.01,0,355.81,77.87,-42.44,-16.5,23.19,11.88
135019,9.54,1.26,1.62,-0.04,-0.11,0.11,-0.01,-0.01,-0.01,355.69,77.94,-42.13,-15.38,22.87,11.19
135560,9.5,1.36,1.32,-0.09,-0.03,-0.14,-0.04,-0.03,0.01,356.31,78.06,-43.56,-15.38,23.19,12
136103,9.5,1.44,1.8,-0.05,0,0.24,0.01,0,-0.01,355.75,78.06,-43.06,-16.87,23.56,11.5
136646,9.54,1.19,1.5,-0.04,-0.18,0.01,0.01,-0.01,0.01,355.69,78,-42.69,-15.75,24,11.88
137188,9.58,1.56,1.61,0.01,0.2,0.16,0,-0.01,0,355.69,77.81,-42.63,-16.5,23.19,11.19
137725,9.52,1.3,1.39,-0.06,-0.05,-0.11,0.01,0,0,355.44,77.94,-42.06,-15.75,24,11.88
138267,9.48,1.34,1.61,-0.09,-0.03,0.06,-0.01,-0.01,0.01,355.38,77.75,-41.38,-16.06,23.19,11.88
138809,9.52,1.36,1.73,-0.05,0,0.17,0.01,0.01,0,355.25,77.75,-41.06,-16.87,23.56,11.19
139353,9.6,1.41,1.49,0.02,0.04,-0.07,-0.02,-0.02,0.01,355.56,77.69,-41.06,-16.87,24,11.19
139896,9.52,1.29,1.8,-0.08,-0.04,0.28,0,0.01,-0.02,355.06,77.81,-39.94,-16,23.19,11.5
140436,9.53,1.23,1.62,-0.04,-0.13,0.04,-0.01,-0.02,0.02,355.38,77.62,-40.88,-16,23.56,11.5
140980,9.5,1.53,1.68,-0.08,0.19,0.13,0,0.01,-0.01,355.13,77.87,-40.81,-16.37,24,10.5
141520,9.52,1.17,1.55,-0.06,-0.14,-0.03,0,-0.01,0,355,77.81,-39.63,-16.37,23.56,10.75
142061,9.5,1.33,1.9,-0.07,0.01,0.28,-0.01,0,-0.01,354.88,77.62,-39.25,-15.69,24.25,11.88
142605,9.49,1.37,1.58,-0.08,0.05,0,0.02,-0.01,0.01,355,77.81,-39.75,-16.37,24,10.19
143145,9.48,1.36,1.77,-0.09,0.05,0.15,-0.01,-0.02,-0.01,354.88,77.69,-39,-16.25,23.56,11.38
143689,9.46,1.13,1.69,-0.06,-0.22,0.11,0,-0.01,0.02,354.94,77.87,-39.81,-16.69,23.19,11.38
144230,9.57,1.48,1.67,-0.01,0.15,0.07,0,0.01,-0.01,355.06,77.75,-39.88,-16.25,23.25,11.75
144775,9.5,1.17,1.43,-0.08,-0.13,-0.14,0.01,-0.01,0.02,355,77.87,-39.81,-15.75,24.06,11.06
145316,9.49,1.46,1.83,-0.08,0.15,0.22,0.01,0.01,0,354.69,77.69,-39,-16.56,24.25,11
145856,9.52,1.33,1.46,-0.05,0.02,-0.14,-0.01,-0.02,0,354.88,77.75,-39.13,-16.37,24.06,11.06
146398,9.49,1.23,1.93,-0.08,-0.06,0.28,0,0,0.02,354.56,77.62,-38.06,-15.19,23.56,10.5
146938,9.52,1.31,1.37,-0.06,0.03,-0.18,-0.03,-0.01,0,355.13,78.12,-39.38,-16,23.25,11.38
147482,9.47,1.24,1.86,-0.1,-0.04,0.24,0.02,0.01,0,354.63,77.75,-38.56,-15.56,23.56,11
148026,9.5,1.47,1.35,-0.08,0.18,-0.25,0,-0.02,0.01,354.94,77.81,-38.88,-15.25,24.06,11.38
148567,9.53,1.1,1.93,-0.09,0.01,0.31,-0.03,-0.02,-0.04,354.5,77.87,-36.06,-16,24.75,11
149105,9.6,1.31,0.92,0,-0.06,-0.48,-0.09,-0.05,-0.01,357.75,78.37,-44.38,-15.88,22.75,12.06
149644,9.56,1.19,1.4,-0.04,-0.16,0.03,0.15,0.05,0.02,356.63,78.69,-44.81,-15.06,23,11.75
150183,9.64,1.54,1.29,0.05,0.19,-0.23,0,-0.05,-0.02,356.69,77.94,-41.31,-15.38,22.25,11.88
150730,9.51,1.08,1.65,-0.08,-0.25,0.15,0.01,0.02,0.01,356.19,78.12,-41.94,-15.25,22.75,10.88
151282,9.59,1.64,1.49,0,0.23,-0.02,-0.03,-0.03,0.02,356.5,77.75,-42.81,-15,22.37,11.38
151820,9.52,1.15,1.91,-0.09,-0.15,0.36,-0.03,0.03,-0.01,355.25,77.94,-40.38,-15.69,23.5,10.38
152361,9.51,1.53,1.15,-0.07,0.12,-0.34,0.03,-0.03,0.02,356.31,77.81,-43.13,-15,22.37,11.69
152899,9.53,1.23,1.76,-0.06,-0.06,0.21,0.02,0.01,-0.02,355.13,78.06,-40,-15.75,23,11.69
153441,9.58,1.49,1.37,0,0.08,-0.19,-0.02,-0.03,0,356.06,77.56,-41.88,-15.75,22.25,12
153986,9.5,1.6,1.73,-0.08,0.23,0.2,0,-0.01,0,355.94,77.87,-41.81,-15.06,22.56,11.5
154525,9.44,1.04,1.73,-0.13,-0.28,0.14,0,0.01,0.04,355.19,77.75,-40.06,-15.75,23.5,10.69
155064,9.52,1.45,1.5,-0.07,0.14,-0.06,-0.03,-0.03,-0.02,355.69,77.94,-39.69,-15.5,23,12.06
155606,9.6,1.16,1.47,0,-0.16,-0.02,-0.02,-0.02,0.02,356,78.19,-41.81,-15.5,22.5,11
156151,9.57,1.43,1.83,-0.01,0.03,0.32,-0.07,-0.02,-0.01,356.44,77.87,-42.69,-16,22.19,10.88
156692,9.56,1.14,1.66,-0.04,-0.15,0.2,0.04,0.01,0,355.25,78.5,-41.38,-15.88,23.19,11.19
157231,9.52,1.52,1.07,-0.06,0.12,-0.41,-0.05,-0.02,0.01,356.38,78,-43.31,-15.5,22.75,12.06
157772,9.51,0.94,1.87,-0.08,-0.29,0.32,0.01,-0.01,-0.01,354.88,78.25,-38.63,-15.19,22.56,11.38
158313,9.59,1.22,0.95,-0.01,-0.11,-0.45,-0.07,-0.03,-0.01,357.31,78.56,-43.56,-14.69,21.69,11.5
158854,9.57,1.17,1.28,-0.06,-0.13,0.01,-0.01,0.01,0.01,356.94,79.25,-45.56,-15.69,21.56,12.56
159398,9.61,1.24,1.06,-0.03,-0.03,-0.18,0.02,-0.03,0.01,356.88,79.5,-45.63,-15.5,21.87,11.19
159943,9.62,1.22,1.01,-0.03,0,-0.13,0.04,-0.02,0,356.81,80.12,-46.88,-14.75,22.19,12.75
160481,9.58,1.04,1.32,-0.08,-0.15,0.18,0.03,0.01,0,356.38,80.25,-46.63,-15.88,22.19,12.75
161020,9.54,1.31,1.25,-0.11,0.12,0.1,0.08,-0.01,-0.03,356.38,80.25,-45.94,-15.88,22.56,14.06
161562,9.55,1.14,0.67,-0.12,0.02,-0.4,0.04,0.03,-0.04,356,80.87,-46.13,-15.5,22.19,13.5
162104,9.47,1.09,2.34,-0.11,-0.15,0.69,0.01,-0.01,0.02,355,77.75,-36.94,-15.38,21.75,11.56
162646,9.59,1.54,1.17,-0.02,0.29,-0.25,-0.01,0,0,355.63,78.75,-40.94,-15.38,21.75,11.38
163186,9.45,1.17,1.63,-0.15,-0.02,0.09,-0.04,-0.04,-0.01,354.88,78.5,-38.06,-16.37,21.75,11.69
163727,9.68,0.98,0.96,0.02,-0.22,-0.42,0.07,-0.03,0.02,355.81,79.31,-41.13,-16.37,22.06,11.75
164267,9.46,1.3,0.97,-0.19,0.26,-0.35,-0.02,-0.02,-0.05,355.56,80.06,-38.25,-15.69,22.75,12.06
164810,9.52,1.47,0.8,-0.13,0.33,-0.4,-0.03,-0.04,-0.05,357.75,80.19,-43.13,-16,22.06,12.06
165353,9.49,1.46,1.34,-0.17,0.36,0.14,0.14,0.09,0.02,356.5,80.37,-42.13,-16,20.69,11.69
165891,9.51,0.82,1.68,-0.13,-0.22,0.25,-0.1,0,0,355.19,79.56,-36.5,-15.56,20.87,11.19
166430,10.15,1.18,1.37,0.49,0.11,0.03,-0.12,-0.02,0.04,355.94,79.87,-38.38,-16.37,20.75,11.75
166973,9.24,1.4,1.33,-0.42,0.45,0.01,-0.23,0,-0.09,357.63,80.37,-36,-14.88,21,11.19
167512,9.85,1,1.66,0.17,-0.04,0.48,0.54,-0.08,0.11,354.88,80.69,-41.44,-16,19.87,11.25
168053,9.68,1.43,1.56,-0.02,0.42,0.59,-0.02,0.05,-0.06,356.81,81.75,-45.94,-15.88,20.06,11.69
168614,9.17,1.31,1.68,-0.52,0.27,0.71,-0.07,0.02,0.03,356.31,81.62,-46.94,-15.69,19.75,11
169157,9.58,0.98,1.11,-0.16,-0.02,0.38,0.05,0.09,0.06,355.69,82.06,-49.63,-16.25,19.25,11.69
169697,9.85,0.58,0.82,0.14,-0.42,-0.17,0.17,0.03,0.05,358.75,81.62,-45.38,-16.25,19.37,11.19
170234,9.25,-0.89,1.92,-0.83,-1.93,0.92,-0.45,-0.05,0.03,355.81,82.19,-42.81,-16.5,19,10.5
170779,9.92,1.66,0.31,0.2,0.59,-0.47,0.48,0.04,0.07,357.44,82.12,-53.69,-16.06,18.19,11.5
171325,8.68,0.41,1.85,-1.02,-0.53,0.91,-1.19,0.07,-0.05,356.25,82.12,-45.38,-17,18.5,10.5
171864,9.29,0.65,1.18,-0.4,-0.32,0.19,-0.05,0.19,-0.03,354.88,81.81,-44.31,-17.06,18.75,10.56
172404,9.44,1.71,2.2,0,0.14,0.12,-0.04,-0.1,0.04,357.19,74.81,-38.31,-17,17.37,7.88
172944,9.52,1.04,0.86,-0.14,-0.02,-0.33,0.02,0.05,-0.03,355.13,80.56,-41.69,-18.06,17.25,9.25
173481,9.44,1.61,2.3,-0.09,0.14,0.59,-0.02,-0.06,0.03,355.31,77.31,-38.63,-17.5,17.25,8.38
174025,9.59,1.14,1.08,-0.03,-0.07,-0.27,0.05,0.03,0,355.44,79.25,-41.81,-17.06,17.56,9.38
174571,9.47,1.4,1.97,-0.08,0.08,0.23,-0.02,-0.04,0,355.19,77.06,-37.19,-18.5,18,7.19
175111,9.57,1.32,1.04,-0.05,0.08,-0.37,0.04,0.01,-0.01,355.63,78.87,-41.19,-17.5,18.06,8.19
175649,9.45,1.12,2.09,-0.11,-0.13,0.36,-0.02,-0.03,-0.01,354.88,77.31,-35.69,-18.19,17.25,7.88
176190,9.56,1.33,1.09,-0.05,0.03,-0.3,0.01,0.03,0.02,355.81,78.69,-42.69,-17.87,17,8.06
176734,9.47,1.36,2.11,-0.04,0.24,0.22,-0.02,-0.03,-0.02,354.56,76.94,-34.25,-17.19,17.69,8.19
177274,9.55,1.1,1.1,-0.05,-0.1,-0.41,0,0,0,355.13,78.56,-38.44,-18.37,17.25,8.19
177816,9.47,1.65,2.06,-0.09,0.35,0.36,0,-0.01,0,355.06,77.37,-37.44,-17.56,17.25,7.75
178355,9.55,0.81,1.19,-0.06,-0.38,-0.28,0.01,0,0,355.06,78.81,-39.25,-17.56,18.5,8.75
178897,9.51,1.7,1.6,-0.06,0.3,0.04,-0.02,-0.03,0,356.31,77.62,-41.75,-17.56,17.37,9.06
179436,9.56,1.15,1.1,-0.06,-0.11,-0.24,-0.01,0.01,-0.02,355.94,79.12,-43.19,-17.69,18.06,10.06
179984,9.58,1.53,1.44,0,0.1,-0.05,0.01,-0.03,0.02,356.63,77.75,-43.56,-18.06,18.06,8.38
180527,9.57,1.26,1.39,0,-0.12,-0.1,-0.02,0.02,0,356.25,78.62,-43.5,-18.06,17,10.06
181065,9.61,1.45,1.49,0.01,0.07,0.01,-0.02,-0.02,-0.01,356.75,78.06,-43.19,-17.69,18.06,9.69
181606,9.54,1.42,1.6,-0.07,0.07,0.26,-0.19,0.08,0.01,356.5,78.75,-44.81,-17.69,17.5,9.06
182147,9.55,1.57,1.48,-0.04,0.19,0.01,0,-0.03,-0.01,356.38,78.12,-43.25,-18.5,16.75,9.69
182689,9.61,1.49,0.96,-0.01,0.11,-0.33,0.07,0,-0.02,356.94,78.81,-46.75,-17.56,16.5,9.06
183230,9.54,1.29,1.79,-0.05,-0.08,0.38,-0.03,-0.01,-0.01,356.25,78.31,-44.25,-17.69,16.75,8.75
183774,9.6,1.5,1.17,-0.01,0.13,-0.16,0,0,0.01,356.88,78.69,-45.44,-17.69,17.19,8.75
184317,9.51,1.36,1.6,-0.09,0,0.21,0,0,0,356.06,78.56,-44.19,-18.37,17.5,8.06
184857,9.44,1.27,1.89,-0.15,-0.06,0.42,-0.07,-0.03,0.01,355.81,78.25,-42.44,-26.56,40.5,19.56
185400,9.56,1.39,1.08,-0.02,0.13,-0.15,0.07,0.03,0.02,356.44,78.69,-46.63,-16.19,23.56,12.75
185943,9.52,1.34,1.83,-0.06,0.05,0.18,-0.09,-0.05,-0.03,355.25,77.62,-38,-15.75,24.25,12.19
186483,9.53,1.12,1.12,-0.08,-0.21,-0.25,-0.04,0.02,0.01,356.69,78.69,-44.31,-15.38,23.87,13.19
187021,9.5,1.53,1.45,-0.1,0.16,0.05,-0.03,-0.04,-0.01,357.31,78.44,-44.19,-16.06,23.37,12.06
187565,9.64,1.39,1.15,0.01,0.02,-0.05,0.14,0.05,0.01,357.44,79.19,-48.19,-15.19,23.19,13.75
188103,9.48,1.37,2.18,-0.08,-0.01,0.58,0,-0.03,0.01,355.75,77.44,-40.88,-15.5,23.37,11.69
188644,9.57,1.37,1.13,-0.04,-0.01,-0.21,-0.1,-0.01,-0.02,357.88,78.62,-45.75,-16.19,22.87,13.06
189188,9.57,1.42,1.6,-0.03,0,0.3,-0.01,0,0.01,358.75,78.62,-47.38,-15.56,23.06,13.38
189730,9.61,1.36,1.1,-0.01,-0.02,-0.14,0,0,0,358.56,79,-48,-14.25,22.37,11.25
190267,9.56,1.16,1.49,-0.04,-0.24,0.12,-0.01,-0.02,0,357.38,78.37,-45.88,-15.19,22,12.25
190809,9.6,0.76,1.04,-0.06,-0.64,-0.14,0.06,0.01,0,358,78.94,-46.38,-15.5,22.56,11.88
191350,9.53,1.72,1.66,-0.07,0.26,0.34,0.2,0.02,0.03,356.88,78.31,-47.94,-15.19,22.87,11.75
191891,9.65,1.18,0.89,0.02,-0.11,-0.41,-0.02,-0.02,-0.02,357.31,79.12,-44.75,-15.69,22.06,12.69
192431,9.55,1.53,1.96,-0.04,0.15,0.55,0.08,0.03,0,356,78.31,-44.5,-15.56,22.56,11.88
192972,9.58,1.4,0.98,-0.02,0.04,-0.4,0,-0.05,0,357.56,78.56,-44.31,-16,21.87,12.56
193512,9.54,1.02,1.68,-0.06,-0.4,0.36,0,0,0,356.94,78.81,-45.25,-15.5,22.19,11.75
194051,9.59,1.38,1.12,-0.03,0,-0.17,0.02,-0.01,0.04,358,78.87,-46.56,-15.06,21.37,12.06
194598,9.57,1.42,1.53,-0.05,0.15,0.2,0,0,-0.02,356.31,79.12,-43.56,-15.5,22.75,11.19
195140,9.54,1.19,1.28,-0.1,-0.14,-0.04,-0.02,0,0.02,356.44,79,-44.44,-14.75,22.75,12.19
195679,9.54,1.56,1.42,-0.07,0.27,0.05,-0.02,-0.01,0,356.25,78.87,-43.19,-16.19,22.06,11.19
196219,9.57,1.21,1.43,-0.05,-0.04,0.07,0.01,0.03,0,355.69,79.06,-42.69,-15.06,23.06,11.56
196759,9.58,1.55,1.36,-0.02,0.24,-0.06,0,-0.02,0.01,355.63,78.62,-42.44,-15.5,22.37,12.19
197309,9.53,1.28,1.64,-0.08,0.02,0.21,0.02,0.01,-0.01,355.06,78.75,-41.19,-16.19,22,12.06
197862,9.55,1.1,1.65,-0.06,-0.19,0.1,-0.02,-0.02,0,355,78.37,-40.31,-15.88,22.25,12.06
198401,9.61,1.53,1.42,0,0.17,0.01,-0.05,-0.02,0,356.38,78.44,-43.88,-15.19,22.25,11.88
198942,9.54,1.02,1.35,-0.08,-0.05,-0.03,0.04,-0.01,-0.02,355.56,79.06,-41.75,-15.19,22.75,12.06
199483,9.52,1.39,1.89,-0.07,0,0.44,0.01,0.02,0.02,355.88,78.19,-43.75,-14.5,21.69,11.69
200024,9.56,1.48,1.07,-0.04,0.14,-0.31,-0.13,-0.03,-0.01,356.75,78.62,-43.75,-15.25,22.75,12.06
200570,9.57,1.16,1.67,-0.03,-0.22,0.29,0,0,0,355.88,78.56,-43.75,-14.88,23,10.88
201111,9.61,1.55,1.14,0,0.19,-0.24,0.08,-0.02,0,357.25,78.56,-44.5,-15.56,20.69,12.69
201650,9.54,1.22,1.57,-0.07,-0.09,0.2,0.05,0.01,-0.01,356.25,78.81,-44.06,-16,21.69,12.25
202186,9.61,1.34,1.27,-0.05,-0.14,-0.07,0.03,-0.02,0.03,356.75,78.44,-45.25,-15.19,21.25,12.69
202728,9.52,1.62,1.52,-0.09,0.28,0.15,-0.11,0,-0.02,356.63,78.69,-44.25,-15,22,12.38
203271,9.57,1.28,1.38,-0.04,-0.06,0.04,0.16,0.03,0.04,356,78.81,-45.19,-15.25,21.69,12.75
203810,9.54,1.45,1.59,-0.05,0.18,0.06,-0.01,-0.04,-0.03,355.19,78.25,-39.69,-16.19,21.75,11.56
204351,9.51,1.52,1.18,-0.09,0.17,-0.19,0,0,0.01,356.63,78.62,-44.31,-16.25,21.37,12.38
204893,9.52,1.56,1.78,-0.08,0.22,0.3,-0.02,0.02,0,355.25,78.25,-42.13,-15.75,22,12.5
205430,9.51,1.22,1.55,-0.09,-0.09,0.07,0,0,-0.01,355.19,78.31,-41.75,-15.5,21.19,12.25
205973,9.54,1.67,1.62,-0.05,0.29,0.16,0.03,0.01,0.02,355.56,78.12,-43.31,-15.75,21.69,12.19
206515,9.59,1.15,1.51,-0.01,-0.12,0.03,-0.04,-0.04,-0.03,355.25,78.5,-41,-15.75,22.69,12.88
207052,9.53,1.55,1.41,-0.04,0.01,0.03,0.02,0.02,0.04,356.31,78.31,-46.25,-15.19,20.75,12.38
207593,9.58,1.28,1.52,-0.02,0.03,-0.01,-0.04,-0.03,-0.02,354.69,78.31,-39.06,-15.75,22.19,12
208134,9.53,1.41,1.35,-0.07,0.04,-0.03,0.03,0.01,0.03,355.81,78.5,-44.5,-15.19,21.06,12.56
208673,9.49,1.52,1.62,-0.11,0.22,0.14,-0.04,-0.02,-0.03,355,78.37,-41.19,-16.19,21.75,12
209217,9.55,1.15,1.23,-0.04,-0.15,-0.18,0.02,-0.01,0.03,355.44,78.5,-43.38,-15.25,21.75,11.88
209758,9.56,1.69,1.56,-0.04,0.37,0.11,-0.02,0.01,-0.05,355.13,78.44,-42.25,-15,21.56,12.88
210295,9.56,0.94,1.41,-0.02,-0.38,-0.1,-0.01,-0.04,0.01,355,78.06,-41.13,-16.5,22.19,12.25
210833,9.52,1.57,1.65,-0.07,0.22,0.18,0.01,0.01,0,355.13,78.25,-42.63,-15.38,21.69,11.88
211375,9.55,1.26,1.48,-0.04,-0.05,0,-0.01,-0.02,-0.01,354.81,78.25,-41.56,-15.25,21,12.25
211917,9.52,1.33,1.8,-0.07,-0.01,0.3,0.03,0.01,0.02,354.69,78.06,-41.75,-15,22.5,11.56
212459,9.54,1.25,1.72,-0.04,-0.06,0.2,0,-0.01,-0.01,354.5,78.12,-40.63,-15.25,22.5,11.88
213001,9.56,1.29,1.39,-0.08,-0.02,-0.02,0.03,0,0.01,354.94,78.37,-42.38,-15.69,21.69,13.25
213540,9.51,1.46,1.9,-0.07,0.13,0.3,0,-0.02,-0.02,354.38,77.69,-39.5,-15.25,22,11.69
214078,9.54,1.16,1.35,-0.05,-0.16,-0.13,0.02,-0.01,0,354.88,78.25,-41.63,-15.69,21.56,12.69
214621,9.53,1.41,1.88,-0.04,0.06,0.33,0.01,0,0,354.56,77.87,-40.88,-15.25,22.37,11.56
215166,9.56,1.47,1.23,-0.03,0.14,-0.23,-0.04,-0.01,-0.01,355.38,78.31,-42.06,-15.25,21.56,12.56
215707,9.54,1.44,1.72,-0.04,0.08,0.2,-0.02,-0.02,0,354.94,78,-41.75,-15,21.56,11.56
216247,9.55,1.07,1.27,-0.03,-0.13,-0.04,-0.13,0,0,355.25,78.5,-42.44,-15.25,21.37,12.75
216786,9.58,1.6,1.57,0,0.2,0.09,-0.02,-0.01,0.01,355.38,78,-43.25,-16.06,21.37,11.19
217328,9.58,1.13,1.18,-0.01,-0.06,-0.22,-0.05,-0.02,-0.02,355.44,78.56,-42.13,-15.69,21.69,11.5
217872,9.56,1.6,1.37,-0.03,0.18,-0.04,0,0,0.02,355.88,78.19,-44.81,-16.06,20.5,12.06
218414,9.52,1.26,1.76,-0.07,-0.04,0.26,0.01,0.01,-0.02,354.44,78.31,-41.13,-15.38,21.25,12.19
218955,9.54,1.58,1.28,-0.05,0.22,-0.17,-0.09,-0.06,0,356.31,78.25,-42.69,-15.75,19.87,14.19
219493,9.57,0.97,1.39,-0.04,-0.24,0.18,0.1,0.04,0.01,355.06,79.25,-45.19,-15.25,22.87,12.69
220033,9.54,1.8,1.51,-0.03,0.4,0.01,-0.04,-0.03,0.01,355.38,77.81,-43.06,-15.25,21.19,12.19
220577,9.54,1.12,1.46,-0.07,-0.13,0.06,-0.01,0,-0.02,354.81,78.87,-42,-14,21.75,10.88
221121,9.61,1.37,1.72,0,0.03,0.3,0,0,0.02,354.88,78.5,-43.13,-15.69,20.69,12.19
221660,9.58,1.47,1.13,-0.03,0.17,-0.25,-0.09,-0.02,0,355.56,78.81,-42.81,-15.75,21.06,12.38
222203,9.52,1.32,1.69,-0.09,0.03,0.26,0.03,-0.01,-0.02,354.5,78.62,-41.88,-15.69,21.37,11.25
222742,9.63,1.24,1.32,0.01,-0.08,-0.06,0.04,-0.01,0.02,355.19,78.69,-43.56,-15.25,22.06,12.56
223280,9.59,1.38,1.36,-0.02,0.11,-0.05,0.01,-0.01,-0.04,355.06,78.75,-41.94,-16.06,21.25,12.25
223827,9.57,1.09,1.21,-0.03,-0.22,-0.2,0.01,0,0.03,354.81,78.62,-42.69,-16.37,22.37,12.56
224369,9.51,1.41,1.59,-0.1,0.19,0.14,-0.03,-0.01,-0.02,354.06,78.81,-40.19,-15.75,21.5,12
224909,9.55,1.05,1.6,-0.06,-0.2,0.16,0.05,0.01,0.01,354.25,78.75,-41.19,-16.06,21.06,12.25
225447,9.55,1.48,1.6,-0.04,0.15,0.11,-0.06,-0.03,0.01,354.75,78.25,-41.81,-16.06,20.75,13
225987,9.55,1.32,1.1,-0.07,0.04,-0.23,-0.03,0.01,0,355.19,79.06,-43.69,-16.06,22.06,12
226536,9.54,1.47,1.58,-0.06,0.19,0.06,-0.05,-0.01,-0.02,354,78.31,-40.19,-16.06,21,12
227074,9.52,0.98,1.47,-0.09,-0.25,0,-0.01,0,0.01,353.81,78.62,-39.81,-16.06,20.25,11.56
227615,9.55,1.61,1.61,-0.04,0.25,0.13,0,-0.02,0,355,78.12,-42.5,-16.06,20.19,12.69
228157,9.62,1.33,1,0,0.03,-0.34,0.03,0,-0.01,355.5,78.94,-44,-15.56,20,12.5
228695,9.52,1.06,1.73,-0.07,-0.23,0.22,0.03,0,0.03,353.88,78.25,-40.56,-15.25,20.69,12.19
229234,9.56,1.63,1.12,-0.05,0.31,-0.25,-0.03,-0.01,-0.01,355.63,78.75,-43.88,-16,19.19,11.25
229782,9.51,1.44,1.66,-0.1,0.12,0.26,0.02,-0.02,-0.03,355.13,78.69,-43.25,-15.69,20.56,12.5
230324,9.53,1.23,0.98,-0.08,-0.16,-0.29,-0.02,0,0.04,356.69,78.81,-47.5,-14.5,19,11.88
230861,9.52,1.04,1.74,-0.09,-0.11,0.27,-0.16,-0.05,-0.07,354.25,78.94,-38.25,-16.37,20,12
231403,9.62,1.22,1.56,0,-0.19,0.25,0.05,-0.02,0.04,356.69,78.62,-47,-15.69,19.37,14.06
231944,9.65,1.71,1.16,0.03,0.24,-0.08,0.02,0.06,0.02,357,78.62,-49.63,-15.69,19,12.69
232486,9.45,1.08,2.09,-0.13,-0.12,0.42,-0.07,-0.03,-0.02,353.75,77.81,-35.81,-16.25,19.56,12.38
