Timestamp,Accelerometer [X],Accelerometer [Y],Accelerometer [Z],Linear Accel. [X],Linear Accel. [Y],Linear Accel. [Z],Gyroscope [X],Gyroscope [Y],Gyroscope [Z],Euler [X],Euler [Y],Euler [Z],Mag [X],Mag [Y],Mag [Z]
503795,9.61,1.09,1.17,-0.03,0.18,0.08,0,0.02,-0.02,108.87,81,-41.56,-20.87,8.19,-23.25
504334,9.66,0.82,0.93,-0.01,-0.2,-0.22,-0.04,-0.01,0.03,109.25,80.81,-41.69,-20.87,9.56,-23
504873,9.64,1.25,1.53,-0.03,0.25,0.34,0.03,0.02,-0.01,108.06,80.75,-40.06,-19.56,10.69,-23.19
505415,35.9,-0.01,-0.72,26.23,-1.06,-1.97,0.1,-0.04,-0.05,108.19,80.37,-39.94,-20.19,10.19,-23.87
505959,39.44,2.21,-1.2,30.01,3.02,-3.75,-2.19,0.42,0.68,128.06,74.12,17.5,-21.56,10.56,-14.19
506501,39.44,2.7,-1.48,30.37,6.15,-0.09,-4.08,0.38,-0.16,195.31,67.69,111.81,-18.69,6.38,-7.19
507042,39.44,4.44,-2.24,30.4,0.88,-3.58,-7.44,0.05,-0.06,52.13,67.12,-69.5,-26,-4,2.69
507583,39.44,4.49,-3.62,30.47,3.82,0.28,-10.5,-0.01,-0.08,307.38,66.12,-164.31,-25.5,4.25,4.56
508123,39.44,3.8,-5.28,30.5,2.99,-1.34,-13.18,-0.04,-0.48,298,65.75,-168.31,-26.25,4.06,4.88
508663,-3.11,-0.31,-5.89,-12.56,-5.57,-5.54,-15.28,-0.55,-0.79,26.37,61.81,-98.94,-28.75,-1.75,3.38
509209,-14.49,-2.49,-7.68,-22.85,-4.21,-12.51,-15.21,-0.46,-0.71,98.19,58.56,-11.81,-49.06,-16.87,-15.88
509753,-12.99,-1.28,-6.33,-21.58,2.45,-9.22,-14.12,-0.53,-0.75,141.75,61.19,52.25,-69.19,-7.38,-22.06
510295,-12.31,-0.66,-4.8,-20.91,3.66,-3.58,-13.19,-0.45,-0.67,185.06,62.63,107,-76.87,2.88,-15.56
510836,-10.72,-0.32,-4.82,-19.41,3.65,-2.62,-12.31,-0.47,-0.48,205.19,62.44,126.44,-82.25,2.75,-14.75
511379,-9.37,-0.62,-4.29,-17.97,3.82,-2.75,-11.22,-0.45,-0.51,191.5,61.44,115.94,-83.75,4.88,-14.69
511923,-8.19,-0.09,-3.84,-16.6,4.74,-5.25,-10.53,-0.34,-0.4,153.38,59.06,73.69,-84.19,2.25,-16.87
512467,-7.04,0.79,-3.2,-15.1,2.49,-9.07,-9.6,-0.24,-0.46,115.56,54.88,18.25,-84.75,-6.5,-19.75
513008,-6.22,0.64,-2.61,-14.07,-4.5,-5.44,-9.09,-0.16,-0.41,69.37,52.94,-56.38,-84.69,-15.38,-1.37
513551,-5.56,0.68,-2.5,-13.67,-1.37,2.61,-8.55,-0.32,-0.37,317.69,55.69,-158.13,-85,0.06,7
514092,-4.93,0.71,-2.22,-12.81,6.44,-3.29,-8.1,-0.15,-0.25,152,53.5,79.44,-84.37,8.06,-13.56
514634,-4.26,0.68,-2.11,-11.6,-4.07,-6.55,-7.35,-0.11,-0.35,79.81,48.44,-46.94,-82.5,-16.69,-5.25
515178,-3.78,0.92,-1.63,-11.47,2.38,4.26,-6.88,-0.21,-0.27,255.44,51.63,166.13,-83.06,6.56,5.19
515718,-3.34,1.1,-1.48,-10.29,1.08,-8.39,-6.41,-0.05,-0.33,108.75,45.13,3.19,-79.5,-7.88,-20.69
516259,-2.98,0.93,-1.46,-10.12,-0.2,5.16,-6.22,-0.24,-0.17,306.44,46.69,-170.19,-78.75,0.19,14.88
516801,-2.6,0.98,-1.16,-8.96,1.35,-8.63,-5.81,-0.01,-0.2,111.37,40.38,6,-76.37,-9.38,-22.37
517347,-2.32,1.1,-1.18,-8.87,1.88,6.07,-5.5,-0.16,-0.14,285.63,41.75,177,-74.5,8.06,15.56
517890,-2.04,1.16,-0.89,-7.69,-2.66,-7.94,-5.07,0.02,-0.21,97.75,35.13,-28.44,-73.19,-17.87,-17.06
518432,-1.8,1.04,-0.87,-7.53,8.01,2.95,-4.84,-0.13,-0.07,166,35.75,118.75,-70.25,20.69,1.19
518972,-1.62,1.15,-0.82,-6.6,-7.13,0.79,-4.54,-0.06,-0.26,70,30.31,-98.5,-66.75,-22.19,16.06
519514,-1.39,1.09,-0.68,-5.69,5.46,-8.33,-4.34,0.06,-0.07,115.5,26,29.69,-64.06,4.19,-31.19
520055,-1.28,1.09,-0.81,-5.44,4.85,7.23,-4.11,-0.19,-0.07,281.19,25.06,154.94,-59.19,14.56,20.37
520595,-1.16,1.18,-0.64,-4.18,-8.1,-1.43,-3.85,-0.01,-0.28,87.87,17.94,-85.12,-56.06,-29.75,12
521140,-1.07,1.07,-0.54,-3.3,5.51,-9.03,-3.8,0.11,-0.01,110.62,13,27.69,-51.56,3.56,-35.25
521678,-1.01,1.06,-0.68,-2.84,7.44,6.53,-3.69,-0.16,-0.01,281.56,10.75,138.5,-44.19,23.69,18.19
522223,-1,1.18,-0.64,-1.66,-7.78,3.25,-3.5,-0.09,-0.29,96.94,3.81,-113.5,-41.19,-29.75,23.87
522774,-0.96,1.1,-0.52,-0.46,-0.48,-10.18,-3.49,0.14,-0.12,104.75,-2.94,-9.25,-33.06,-10.38,-35.25
523315,-0.97,1.05,-0.57,0.07,10.72,0.59,-3.54,-0.08,0.06,97.5,-6.13,96.87,-28.37,32.75,-9.75
523867,-1.02,1.17,-0.66,0.79,-2.34,8.3,-3.44,-0.19,-0.21,279.25,-10.81,-156.63,-23.25,-9.56,40.19
524406,-7.35,0.58,-5.96,-3.1,-7.38,-9.8,-3.13,1.97,-0.41,102.5,-25.62,-64.25,-15.56,-38.88,-12.69
524949,2.13,-10.06,-32.35,9.2,-3.46,-30.72,8.85,1.01,4.73,174.13,-48.56,100.75,33.19,13.5,2.25
525492,-28.86,-20.21,3.61,-27.42,-13.47,-3.36,-17.83,-7.31,-3.24,294.94,-4.56,53.81,28.69,-3.5,-26.56
,0.57,-7.87,4.84,8.8,-12.65,2.46,3.4,-0.9,5.25,178.81,-57,-63.38,37.88,-19.5,2.69
526576,7.26,11.71,-3.2,12.76,11.3,4.89,-2.49,-13.28,7.27,336.06,-41.06,-172.06,-9.19,17.87,42.56
527117,-13.35,5.38,-1.6,-7.99,0.38,4.9,0.76,-3.55,-2.01,219.69,-33.06,-142.44,2.56,-7.75,44.75
527656,0.94,5.9,-9.55,-3.62,7.38,-1.01,3.01,1.6,1.08,344.69,28.56,168.06,-26.75,13.56,35.56
528196,1.47,2.18,-12.34,5.39,2.38,-3.35,-2.63,-3.59,-0.46,346.5,-23.5,178.69,5.88,18.19,38.06
528740,7.34,11.5,1,0.33,5.93,-3,7.57,-8.46,-0.03,328.38,48,-62.63,-28.25,2.38,-30.69
529284,-0.61,-0.19,5.28,0.75,-0.79,-4.4,3.22,-5.58,1.03,113.25,-4.88,-5.31,1.69,11.88,-34.56
529824,-5.13,7.33,3.2,-2.08,-1.7,0.94,-3.96,-0.83,-1.88,139.94,-18.06,-75.94,-6.06,-31.37,6.69
530365,-0.28,-0.15,-9.53,3.13,3.73,-1.2,-7.88,-1.9,-1.6,278.69,-20.37,155,1,21.06,31.5
530906,0.2,10.55,6.16,-3.59,2.19,2.7,1.15,1.37,-0.65,44.06,22.81,-67.44,-34.5,-17.37,-17.5
531447,-4.27,11.12,-6.04,-2.09,3.53,-0.23,-0.03,0.85,-1.69,42.5,-13.25,-127.56,5.25,-33,16.37
531990,5.21,-1.24,-19.51,2.91,3.11,-11.03,12.57,0.77,7.79,217.06,11.94,145.13,-15.5,-20,36.88
532535,3.35,-4.97,-10.93,10.46,-5.15,-4.18,-3.55,5.1,2.82,39.31,-46.44,-178.5,43.06,11.56,19.87
533073,2.29,7.44,-8.89,-4.23,3.31,-2.86,-1.87,-2.97,0.3,232.31,40.5,-145.5,-32.88,-18.19,23.75
533614,1.56,6.82,-8.3,6.17,1.94,-1.15,0.41,2.53,-2.89,132.56,-28,-145.63,29.19,-23.06,26.75
534157,-0.5,2.4,-3.65,8.57,0.64,-0.39,-3.02,-7.1,-5.21,15.25,-72.56,-151.81,41.75,-3.69,26.75
534699,-5.88,-6.46,-14.57,1.09,-2.06,-9.27,5.73,2.95,2.55,63.81,-45.38,140.25,28.87,18.25,26
535240,-2.58,-9.65,4.52,-6.22,-1.73,0.95,-2.95,-3.13,-2.44,100.62,18.12,63.88,-17.37,30.69,-22.87
535780,13.96,3.2,-0.4,5.03,3.37,-4.45,3.96,-5.17,-11.26,145.94,65.62,2.44,-44.38,22.5,-17.5
536322,-11.92,-1.65,12.85,-13.73,4.28,5.44,-5.74,2.14,0.52,303.38,4.5,52.88,0.88,21.56,-38.56
536865,-7.19,-13.38,-1.68,-4.1,-5.52,3.29,-4.6,0.49,2.63,272.88,-19.37,125.25,21.56,24.25,3.38
537405,-5.35,0.3,-10.23,-0.16,-5.85,-4.64,6.48,-1.34,-0.08,86.62,-31.94,-132.19,23.56,-34.25,4.5
537950,0.59,6.4,-10.61,6.12,3.97,-2.88,5.41,1.28,2.01,321.13,-34.31,-162.5,19.56,-19.37,30.87
538492,-3.34,-8.29,8.02,-1.69,1.14,5.94,8.55,-1.03,-4.05,92.25,-9.63,77.56,-2.69,34,-7.06
539031,-0.88,9.72,4.81,2.32,1.39,0.75,-6.34,1.71,-0.54,210.56,-19.06,-64,10.25,-36.06,5.19
539570,0.29,-5.6,8.4,2.35,-2.51,-0.67,0.66,-1.14,0.18,120.81,-12.13,18.75,-1.88,12,-41.88
540115,3.25,-28.57,4.44,6.84,-20.51,8.72,3.94,8.15,-9.46,285.06,-21.44,117.94,43.88,8,11.75
540659,-5.04,-14.88,-7.13,2.33,-13.15,-0.91,6.85,4.94,-0.15,154.31,-48.81,164.44,48.88,-7.19,6.69
541197,-3.27,-3.23,-2.64,4.75,2.22,-4.06,3.02,2.08,2.64,344.75,-54.81,75.31,34.38,21.75,2.5
541740,-2.23,-8.57,-4.36,6.27,-4.02,-2.59,2.07,0.39,0.76,135.69,-60.13,111.25,40.06,18.06,-1.37
542281,2.54,-0.23,-21.51,5.42,5.18,-13.87,10.03,-1.43,-2.34,90.69,-17.06,144.63,21.37,11.88,28.37
542824,0.63,-6.23,-0.45,5.79,0.87,-4.8,1.47,4.75,-0.04,108.56,-31.69,58.5,2.56,32.69,-24.69
543369,3.61,-15.02,0.61,3.41,-5.23,1.12,-5.93,3.89,3.27,253.19,1.12,92.94,-5,35.56,-17
543911,-5.74,10.51,0.86,2.59,7.56,4.17,6.63,-2.72,-0.51,211.63,-68.06,-127.81,36.5,-19.87,12.38
544451,-10.69,11.72,-3.22,-5.52,5.46,2.26,13.97,-1.58,3.09,123.94,-31.75,-131.25,25.37,-26.25,-4.75
544989,-8.15,-1.73,-0.6,-0.52,3.76,-3.37,2.03,-1.86,0.13,2.69,-50.69,61,33.5,23.56,-1.69
545532,-1.52,-7.55,-4.72,1.88,1.51,-6.21,2.13,-2.85,-1,15.13,-20.37,80.62,12.19,33.56,0.19
546076,1.87,-3.42,4.85,-4.02,3.16,0.63,1.63,-1.45,2.18,328.94,37,57.38,-32.06,32,-23.69
546618,1.28,8.83,-8.72,-3.87,1.88,-4.1,12.39,2.61,-0.09,65.94,32.56,-129.75,-30.25,-27.56,-3
547159,-6.13,4.46,-9.96,3.25,3,-7.52,5.17,-4.89,-0.51,139.63,-73.19,-149.06,44.5,-11.75,14.5
547701,-7.02,3.59,3.23,-0.09,0.09,0.13,-1.64,3.98,1.41,144.44,-56.63,-64.25,32.88,-18.56,-11.5
548241,-7.85,-11.54,-9.97,1.15,-7.67,-10.08,-2.36,-1.01,0.24,125.87,-66.69,88.31,43.25,13.38,-5.06
548783,0.7,10.97,-2.69,7.94,3.99,-4,-7.61,-2.73,3.23,237.94,-43,-79.62,37.5,-18.19,18.37
549326,1.25,-5.13,8.24,0.6,0.76,0.43,-0.67,2.63,-0.93,260.44,2.94,37.31,-5.75,21.06,-38.25
549869,-2.86,7.76,7.52,-2.61,6.61,-2.21,5.62,-3.45,0.54,276.25,-1.37,-6.69,9.56,4.5,-39.38
550408,0.22,-3.5,-5.86,4.26,-4.95,2.95,2.99,-0.1,2.27,173.56,-24.19,-171.69,22.5,-16.19,32.5
550948,-6.21,-1.08,-13.02,-0.41,-6.73,-7.48,-12.05,1.52,-2.28,37.13,-36.25,-134.44,30.37,-15.5,27.87
551494,-7.29,-2.8,-7.3,0.62,-4.65,-1.83,5.83,-1.21,-3.96,107.94,-53.88,-161.31,36.69,-21.25,15.69
552038,-6.85,-1.3,-8.41,1.96,-1.21,-4.12,-5.1,0.15,-0.52,312.56,-63.94,-178.88,39.5,1.75,20.87
552576,1.01,8.48,-3.18,8.55,2.21,-3.07,1.73,0.73,3.27,288.13,-50.25,-90.94,43.25,-13.88,2.69
553116,5.66,-6.29,-0.17,0,1.68,-0.73,14.68,-1.51,-9.57,148.56,40.69,77.87,-23,30,5.19
553660,0.96,6.12,1.57,8.52,0.28,-0.66,11.24,2.55,-1.14,263.38,-50.38,-69,35.19,-16.87,-12.38
554203,10.41,11.52,9.62,11.56,10.46,-0.05,-24.76,-3.6,-7.63,231.06,-6.69,-6.19,14.25,-17.75,35.75
554744,-2.96,-2,-8.68,3.01,0.36,-1.28,4.64,-1,-7.35,162.06,-36.69,156.63,29.56,-11.38,37.75
555288,0.9,8.42,-5.31,4.91,1.62,0.5,-4.25,2.4,-0.84,252.13,-23.5,-128.75,25,-13.88,38
555831,-4.26,4.31,-5.21,-1.88,1.3,3.8,5,0.38,-2.66,322,-14,-161.5,3.88,-9.69,43
556369,4.48,-11.62,5.8,4.68,-4.38,-0.8,-1.22,2.65,6.59,167.56,-4.81,48.31,-25.25,19,-40.75
556914,-9.75,-15.04,12.21,-5.29,-9.19,5.72,-10.86,-0.12,0.28,66.62,-27.06,42,8.69,6.06,-41.88
557456,-8.67,0.39,9,-2.61,0.58,3.9,7.24,-3.46,-1.51,3.81,-42.56,6.06,31.5,13.5,-24.5
558001,-9.02,-2.26,-7.56,0.44,-4.54,-6.39,6.69,0.6,2.44,55.69,-73.5,-119.62,45.25,-8.69,-3.56
558539,1.67,-3.02,7.76,-1.38,3.16,0.8,5.51,-3.77,-2.42,323.31,18.19,41.63,-2.19,35,-19.25
559081,0.68,-0.55,1.02,4.19,-9.23,-1.89,6.05,8.27,-2.26,287.81,-23.37,-76.37,8.5,-22.25,-24.19
559623,3.78,-13.61,-2.23,3.35,-3.82,-1.79,0.93,1.86,6.25,239.5,2.44,92.5,-6,36.38,-8.06
560164,3.07,-16.38,4.14,6.61,-8.39,-0.31,-2.73,1.39,-4.35,262.38,-22.5,89.44,38.88,18.25,-3.88
560706,-2.89,6.86,-10.17,0.88,3.09,-1.94,2.26,-4.29,0.34,183.38,-24.69,-156.19,2.75,-25.25,31.06
561248,-11.9,-3.84,-1.54,-3.77,-7.94,2.1,-4.39,-4.7,2.34,97.25,-55.94,-131.69,34.88,-19,22
561790,-3.13,4.08,-20.04,-6.68,-1.25,-12.61,-8.08,1.48,-2.44,139.69,20.81,-139.56,-14.06,-19.75,28.69
562329,2.14,3.75,9.53,-1.45,-1.3,1.93,-3.73,-4.41,1.91,54.19,21.44,-33.63,-19.25,-16.56,-31.75
562873,2.35,1.86,6.38,-4.77,1.99,0.38,3.46,1.36,-3.8,95.81,45.5,-12.88,-49.25,4.75,-23.69
563418,-0.3,7.66,7.75,2.79,1.4,0.86,-2.24,-1.17,1.31,144.5,-17.44,-41.06,13.38,-30.75,-15.06
563957,-0.55,5.2,10,1.56,0.33,1.76,2.38,3.24,-0.58,132.19,-12.44,-30.5,-6.25,-18.37,-32.06
564495,-2.78,5.27,-18.85,-3.91,1.8,-9.75,0.03,-2.89,-0.18,221.31,6.56,-159.13,-22.87,-18.75,26.75
565038,-8.39,-18.37,-7.44,-4.3,-9.91,-4.64,-8.71,-0.33,-0.05,119.69,-24.62,108.25,22.37,27,-15.56
565582,-2.94,0.12,0.41,5.91,-0.13,-3.78,-6.6,-2.51,-0.81,224.44,-63.19,1.06,50.56,-6.75,0.69
566123,-3.14,4.86,-13.23,-1.53,3.96,-3.59,1.37,0.15,-2.25,52.81,-9.5,-175.69,21.69,-10.38,36.06
566666,-4.12,12.65,-0.54,-6.69,3.63,2.3,-0.41,-1.88,-0.09,237.31,15.19,-107.5,-1.06,-33.5,11.25
567208,0.72,3.52,-5.04,4.51,-1.18,2.68,1.07,0.63,0.21,83.37,-22.31,-149.25,28.87,-22.19,25.25
567746,10.19,14.16,-1.37,8.11,4.64,-2.45,0.38,-9.25,-4.71,17.31,12.19,-83.56,-24.56,-21.75,-23.25
568297,-5.29,7.29,-16.88,-0.26,0.73,-11.6,-4.97,5.65,-0.63,138.5,-29.12,-127.06,23.37,-23.19,28.06
568840,-7.07,0.43,-3.34,2.18,1.73,-6.31,15.12,-2.35,1.34,74.37,-70.69,23.62,40.38,16.06,-9.56
569405,-5.79,-4.4,-6.41,1.7,-0.19,-1.7,9.29,0.96,2.23,75.94,-49.88,138.25,35,14,17.19
569946,0.45,-6.92,1.25,5.59,1.3,2.66,-3.94,-2.01,-2.43,165.5,-30.44,101.06,35.25,21.5,-6
570487,3.25,2.3,-6.94,-2.72,-4.96,-4.22,-5.67,-5.24,3.15,117.19,37.56,-110.44,-29.87,-17.56,20.5
571025,-1.69,-12.67,0.4,-4.23,-3.22,0.99,-10.12,1.19,1.29,348.13,14.31,98.94,-15.56,36.75,-13.56
571570,-3.05,1.18,13.47,0,1.36,4.15,-4.94,-1.71,-1.27,12.63,-18.19,1.12,4.75,2.38,-38.69
572116,-5.65,-6.1,6.93,-0.53,-0.61,0.62,-3.5,-2.64,3.3,93.44,-31.37,41,15.5,13.19,-34.75
572660,-7.27,7.79,5.78,-0.75,0.51,5,-1.34,0.14,0.55,145.94,-41.69,-83.87,23,-30.37,13.88
573198,-8.74,5.71,-1.65,-1.1,-0.42,-1.75,-3.48,-0.02,-0.45,140,-51.19,-89.06,24.87,-28.87,17.87
573743,-0.2,10.31,-2.2,0.53,0.54,-2.59,3.67,-1.05,2.91,93,-4.31,-87.75,-4.69,-34,-1.06
574288,1.79,-3.32,-0.76,-7.22,-4.25,-4.49,-24.12,-2.23,-3.1,240.25,66.87,-13.94,-38.38,-18.37,-21.56
574836,0.68,-8.72,6.69,1.08,-0.55,1.29,-12.96,3.33,2.75,354.19,-2.31,56.56,-15.25,25.19,-28
575374,-2.14,-11.36,12.99,-6.9,-7.24,5.47,-5.06,-3.32,3.66,354.19,29.5,33,-29.56,12.56,-35.25
,1.17,-8.73,-1.65,5.14,0,0.41,0.59,-1.35,-3.12,179.94,-22.31,102.44,39.75,19.37,5.69
576453,0.55,-1.07,11.81,-1.53,4.34,3.91,0.24,0.29,0.82,204.31,12.25,34.38,0.69,17,-37.69
576998,-9.84,-17.14,-1.98,-11.45,-8.24,-5.77,-5.34,-1.32,-4.16,244.38,9.5,66.87,24.06,22.69,-22.69
577541,-5.46,-3.72,6.07,-3.22,-5.74,-3.9,-10.47,0.45,-0.45,200.19,-14.69,-10.25,20.25,-28.5,-11
578086,6.63,-2.55,-12.01,1.05,4.05,-7.38,3.84,-13.58,-4.69,122.5,34.63,124.94,-36.75,28.69,-7.69
578630,-0.51,11.09,8.98,-0.42,8.01,-0.32,3.37,2.05,-2.14,318.5,-1.94,-20.12,-1.37,10.75,-36.75
579173,-5.53,1.28,19.64,-5.36,-1.46,10.23,-3.34,3.37,2.03,15.13,-0.94,-16.25,-17.19,-5.56,-33
579718,-7.98,1.92,17.93,-2.15,-2.63,11.48,5.01,-1.06,-0.82,357.31,-36.38,-35.25,28.37,1.5,-28.25
580262,-0.33,6.74,-2.31,6,-0.61,-1.05,0.05,-1.24,-0.52,293.94,-40.31,-99.62,43.25,-22.19,12.25
580807,0.91,6.6,-7.18,2.91,3.08,1.74,0.88,3.15,-6.51,61.19,-11.75,-158.44,26.75,-20.5,34.19
581355,-5.1,10.45,-1.01,-9.48,4.26,5.2,1.39,-1.16,0.96,113.56,26.5,-135.06,-15.5,-18.5,32.5
581897,0.43,-2.44,-5.4,6.23,5.59,-2.3,2.09,-3.27,-1.88,55.81,-36.06,120.12,23,26.37,17.69
582439,-0.15,0.7,4.98,1.68,6.72,-3.13,6.49,-1.37,7.8,335.94,-13.38,25.62,-6,35.25,-21.37
582985,-3.69,1.48,-7.76,2.09,5.96,-1.24,6.45,-4.97,2.99,256.19,-39.38,141.69,15.75,1.06,39.25
583529,-0.65,4.25,-9.62,4.3,1.41,-1.65,6.01,2.33,-0.64,106.69,-30.37,-160.38,34.56,-22.69,25.69
584072,2.42,-3.72,-8.88,-1.39,1.15,-1.28,-2.39,-2.54,-2.04,61.44,22.87,147.25,-10,23.06,26.06
584616,-2.35,-5.92,8.08,4.84,-4.31,1.63,-1.87,-0.2,-0.89,340.63,-47.25,13.94,35.69,8.06,-20.56
585159,-3.21,13.89,-3.56,1.79,5.95,-3.22,-0.61,-0.43,-0.86,281.56,-32.19,-92.44,35,-24.69,7.06
585706,-10.04,8.99,-3.74,0.04,4.45,-3.82,-0.68,2.31,2.07,304.63,-60.5,-91.62,47.19,-7.25,4.25
586249,-8.22,0.03,-6.17,1.1,2.15,-4.03,5.43,-2.04,-2.72,114.81,-72.06,135.25,49.38,-3.5,8.88
586790,-39.02,-3.71,-5.97,-16.44,2.18,-7.96,-9.47,1.79,5.47,74.87,-81.87,20.75,39.75,-0.06,-18.5
587361,-7.01,22.86,2.49,-3.75,16.81,-4.5,5.13,-1.64,-2.29,25,-19.37,-40.81,3,-13.69,-35
587906,-5.73,-1.35,-7.62,-3.17,-1,1.82,2.68,2.32,1.21,240.88,-13.88,176.56,11.25,-3.19,35.5
588453,-0.68,0.33,-1.48,8.51,-2.74,-2.89,9.59,1.35,0.97,97.87,-69.5,-73.12,36.5,-6.38,-19
588997,-10.74,-0.77,-10.23,-5.33,2,-2.54,5.27,-1.47,0.52,253.81,-34.5,157.44,11.88,1.88,35.06
589542,-6.71,0.05,-4.1,2.88,0.7,-2.19,-0.54,-0.95,0.48,279.94,-78.12,161.25,41.56,4.69,16
590084,-8.37,-1.72,-0.15,0.24,2.29,-2.55,-6.37,0.92,0.33,236.94,-61.44,59.13,40.75,8.69,-8.38
590626,-9.89,1.91,-2.9,-0.9,0.25,0.63,-0.44,-0.34,-0.99,74,-66.87,-155.63,43.25,-11.88,9
591173,-15.47,1.39,-2.92,-6.79,-0.05,1.21,-2.19,1.22,0.04,26.06,-62.19,-162.13,43.69,-2.06,11
591719,-5.53,1.39,-1.89,2.66,0.26,3.36,0.71,0.03,-0.04,32.75,-56.69,-168.31,40.69,-4.19,18.5
592262,-15.32,1.31,-2.01,-5.6,1.82,-0.8,2.84,-1.13,0.25,91.19,-82.31,157.06,45.38,0.75,3.5
592803,-8.05,0.69,-0.98,0.99,-2.31,-3.25,1.79,-0.5,0.17,135.31,-67.31,-52.88,37.56,-13.56,-10.56
593346,-11.65,-0.89,-0.87,-1.15,-2.59,-1.17,-2.35,-0.46,-0.04,172.31,-79,-82.19,41.75,-13.06,5.38
593890,-9.14,2,-1.83,0.51,2.74,-3.39,-2.04,-0.69,-0.79,62.19,-79.81,25.37,42.06,2.69,-12.19
594436,-7.92,0.9,-1.02,-0.08,6.41,1.03,-3.01,0.34,-0.6,24,-53.06,110.44,31.19,23.56,-0.37
594980,-9.25,0.36,-0.62,-0.75,1.54,4.11,-0.68,-1.28,-1.02,277.25,-60.63,165.06,30.06,0.5,27.06
595525,-6.95,1,-1.13,2.1,-0.01,2.48,-1.59,0.09,-0.62,182.81,-67.44,-164.25,37.38,-10.69,19.37
596070,-10.77,1.27,-1.81,-1.47,-1.16,0.13,1.49,-0.51,0.17,156.13,-71.44,-128.56,38.88,-16.37,9.88
596615,-10.53,0.06,-2.55,-1.08,0.54,0,3.32,-0.66,0.49,271.44,-74.56,169.31,39.56,-0.19,18.56
597159,-7.15,0.82,-1.17,2.54,-0.34,-2.02,2.82,-0.09,0.57,8.19,-81.5,-53.88,43.19,5.06,-3.69
597702,-9.27,0.27,-2.14,0.18,-1.26,-0.08,3.4,-0.66,0.7,116,-74.81,-143.06,42,-9.5,3.19
598248,-9.9,0.74,-1.96,-0.63,0.21,1.44,5.2,0.08,1.22,271.5,-69.12,-170.88,37.25,-7.19,20.56
598791,0.23,0.34,0.32,-0.07,-5.24,8.37,-2.67,-1.34,-0.39,269.56,1.81,-145.19,-17.5,-11.38,35.06
599333,1.01,-7.21,-2.05,-0.78,2.42,-2.28,-12.9,3.83,3.31,193.81,10.5,88.56,-19,45.38,-7.56
599878,-7.23,-11.24,8.98,-8.41,-6.53,0.46,5.52,-3.1,4.07,128.31,6.88,28.94,-6.56,37.25,-23.06
600422,-4.67,-6.53,11.37,-4.82,-0.63,3.26,-7.9,-0.16,-0.26,90.94,10.13,49.44,-15.56,34.69,-20.56
600966,-21.31,-6.09,-12.34,-22.69,1.72,-6.59,-8.93,1.07,1.01,116.5,7.81,130.63,-17.19,30,-4.06
601511,-0.86,1.19,-0.39,-1.76,-0.24,9.26,0.52,1.62,0.15,278.38,6.19,-171.81,-7.75,1.75,46.88
602053,-4.11,0.12,-10.17,-6.62,-0.93,-0.75,0.55,-0.02,-0.1,277.06,14.81,-173.56,-15.69,17.56,57.88
602602,-0.71,-1,-12.14,-4.7,-1.6,-3.21,-0.77,2.17,0.52,279.38,25.19,-175.81,-20,16.75,57.38
603146,0.32,0.54,-2.57,1.44,-8.87,-0.09,20.46,-0.07,1.37,129.19,-5.81,-116,5.88,-13.19,4.5
603691,-8.99,2.5,0.02,-11.26,-6.03,4.27,-2.67,0.42,4.44,86.56,13.38,-116.44,-10.88,-12,42.5
604233,-6.25,0.31,3.91,-3.28,5.61,11.6,5.83,2.01,0.9,284,-17.62,145.38,12.19,1.56,36.75
604778,-0.71,0.82,0.6,-2.22,-8.39,3.06,10.29,-0.09,0.75,96.75,11.75,-108.06,-15,-29.25,-9.06
605322,-1.06,0.62,-1.95,-1.33,-2.29,7.39,8.24,0.34,-0.34,284.5,1.69,-167.19,-20.19,-48.19,0.69
605869,7.5,-0.67,-16.95,6.57,3.52,-8.14,-10.58,-0.55,0.58,289,5.06,160.31,-16.69,3.69,10.69
606410,18.32,-17.02,11.88,16.39,-8.26,7.91,-7.32,0.47,-2.02,131.38,11.25,65.56,-16.75,12.38,-43.19
606953,-9.52,-1.61,-5.06,-10.31,-11.24,-3.35,4.14,1.58,1.98,90.75,4.56,-100,-5.38,-12.38,15.06
607498,-2.29,2.92,0.73,-4.89,9.77,-5.79,-7.34,2.59,3.69,100.31,15.31,46.38,-25.87,42.5,3.06
608044,-0.19,0.17,0.3,-1.18,8.02,6.1,-1.73,-0.4,0.27,108.81,5.75,126.44,-8.38,40.19,46.06
608590,1.47,-9.22,-5.3,-0.83,0.28,-5.9,-3.49,-0.58,-1.06,130.25,13.63,86.37,-13.5,47.38,17.69
609133,8.23,-0.41,-5.52,2.65,7.16,-14.29,5.56,-5.36,-2.83,102.25,13.69,106.75,-10.5,38.69,41.75
609676,-2.99,12.21,10.45,-6.5,5.32,16.49,5.64,6.78,-2.57,141.88,22.37,-132.81,-9.75,-13.5,41.19
610221,9.97,1.59,-13.19,3.8,2.97,-20.68,31.34,2.74,7.65,142.19,36.06,-3.81,1.88,21.69,-32.56
610765,3.98,1.35,0.51,6.55,-1.57,-8.48,4.66,-4.38,-5.4,94.87,-15.13,-18,-24.87,-18.37,-2.69
611310,-3.1,-4.26,0,-8.17,2.36,-5.13,12.65,-0.63,-0.44,133.38,31.12,52.25,-18.5,10,-33.38
